#,Date-Time (CST/CDT),Temperature   (°F),RH   (%),Dew Point   (°F),Host Connected,End of File
23067,04/18/2024 15:12:55,78.73,54.550,61.01,,
23068,04/18/2024 15:22:55,78.91,54.200,60.99,,
23069,04/18/2024 15:32:55,79.09,53.780,60.94,,
23070,04/18/2024 15:42:55,79.27,54.090,61.27,,
23071,04/18/2024 15:52:55,79.39,53.740,61.20,,
23072,04/18/2024 16:02:55,79.52,53.620,61.26,,
23073,04/18/2024 16:12:55,79.61,53.150,61.09,,
23074,04/18/2024 16:22:55,79.70,53.260,61.23,,
23075,04/18/2024 16:32:55,79.70,53.260,61.23,,
23076,04/18/2024 16:42:55,80.01,53.710,61.75,,
23077,04/18/2024 16:52:55,79.97,53.170,61.43,,
23078,04/18/2024 17:02:55,79.92,53.120,61.36,,
23079,04/18/2024 17:12:55,79.92,53.050,61.32,,
23080,04/18/2024 17:22:55,79.97,52.910,61.29,,
23081,04/18/2024 17:32:55,80.01,52.920,61.33,,
23082,04/18/2024 17:42:55,80.06,53.040,61.45,,
23083,04/18/2024 17:52:55,79.97,53.170,61.43,,
23084,04/18/2024 18:02:55,79.92,53.300,61.45,,
23085,04/18/2024 18:12:55,79.92,53.410,61.51,,
23086,04/18/2024 18:22:55,79.88,53.460,61.50,,
23087,04/18/2024 18:32:55,79.88,53.510,61.53,,
23088,04/18/2024 18:42:55,79.83,53.510,61.48,,
23089,04/18/2024 18:52:55,79.79,53.590,61.49,,
23090,04/18/2024 19:02:55,79.79,53.640,61.51,,
23091,04/18/2024 19:12:55,79.70,53.660,61.44,,
23092,04/18/2024 19:22:55,79.61,53.760,61.41,,
23093,04/18/2024 19:32:55,79.57,53.830,61.41,,
23094,04/18/2024 19:42:55,79.52,53.870,61.39,,
23095,04/18/2024 19:52:55,79.39,53.960,61.32,,
23096,04/18/2024 20:02:55,79.30,53.990,61.25,,
23097,04/18/2024 20:12:55,79.12,53.970,61.07,,
23098,04/18/2024 20:22:55,79.00,54.020,60.98,,
23099,04/18/2024 20:32:55,78.82,53.990,60.80,,
23100,04/18/2024 20:42:55,78.69,54.010,60.69,,
23101,04/18/2024 20:52:55,78.57,54.010,60.58,,
23102,04/18/2024 21:02:55,78.48,54.020,60.50,,
23103,04/18/2024 21:12:55,78.30,53.990,60.31,,
23104,04/18/2024 21:22:55,78.21,53.990,60.23,,
23105,04/18/2024 21:32:55,78.03,53.960,60.05,,
23106,04/18/2024 21:42:55,77.90,53.920,59.91,,
23107,04/18/2024 21:52:55,77.77,53.880,59.78,,
23108,04/18/2024 22:02:55,77.65,53.830,59.63,,
23109,04/18/2024 22:12:55,77.50,53.770,59.47,,
23110,04/18/2024 22:22:55,77.38,53.670,59.30,,
23111,04/18/2024 22:32:55,77.29,53.550,59.15,,
23112,04/18/2024 22:42:55,77.16,53.470,58.99,,
23113,04/18/2024 22:52:55,77.04,53.460,58.87,,
23114,04/18/2024 23:02:55,76.95,53.340,58.72,,
23115,04/18/2024 23:12:55,76.82,53.310,58.60,,
23116,04/18/2024 23:22:55,76.68,53.190,58.40,,
23117,04/18/2024 23:32:55,76.55,53.110,58.24,,
23118,04/18/2024 23:42:55,76.42,53.080,58.11,,
23119,04/18/2024 23:52:55,76.33,52.960,57.96,,
23120,04/19/2024 00:02:55,76.21,52.920,57.82,,
23121,04/19/2024 00:12:55,76.12,52.790,57.67,,
23122,04/19/2024 00:22:55,75.99,52.730,57.52,,
23123,04/19/2024 00:32:55,75.90,52.640,57.39,,
23124,04/19/2024 00:42:55,75.81,52.550,57.26,,
23125,04/19/2024 00:52:55,75.72,52.500,57.15,,
23126,04/19/2024 01:02:55,75.63,52.420,57.03,,
23127,04/19/2024 01:12:55,75.51,52.360,56.88,,
23128,04/19/2024 01:22:55,75.42,52.290,56.76,,
23129,04/19/2024 01:32:55,75.33,52.200,56.62,,
23130,04/19/2024 01:42:55,75.25,52.070,56.49,,
23131,04/19/2024 01:52:55,75.16,52.030,56.38,,
23132,04/19/2024 02:02:55,75.04,51.900,56.20,,
23133,04/19/2024 02:12:55,74.95,51.770,56.05,,
23134,04/19/2024 02:22:55,74.86,51.680,55.92,,
23135,04/19/2024 02:32:55,74.77,51.590,55.78,,
23136,04/19/2024 02:42:55,74.68,51.460,55.63,,
23137,04/19/2024 02:52:55,74.59,51.380,55.51,,
23138,04/19/2024 03:02:55,74.52,51.340,55.42,,
23139,04/19/2024 03:12:55,74.43,51.240,55.28,,
23140,04/19/2024 03:22:55,74.37,51.130,55.17,,
23141,04/19/2024 03:32:55,74.25,51.070,55.03,,
23142,04/19/2024 03:42:55,74.21,50.920,54.91,,
23143,04/19/2024 03:52:55,74.08,50.880,54.77,,
23144,04/19/2024 04:02:55,74.03,50.750,54.65,,
23145,04/19/2024 04:12:55,73.94,50.720,54.56,,
23146,04/19/2024 04:22:55,73.87,50.610,54.43,,
23147,04/19/2024 04:32:55,73.78,50.570,54.32,,
23148,04/19/2024 04:42:55,73.69,50.420,54.16,,
23149,04/19/2024 04:52:55,73.60,50.360,54.05,,
23150,04/19/2024 05:02:55,73.51,50.300,53.93,,
23151,04/19/2024 05:12:55,73.47,50.260,53.87,,
23152,04/19/2024 05:22:55,73.38,50.210,53.77,,
23153,04/19/2024 05:32:55,73.29,50.100,53.62,,
23154,04/19/2024 05:42:55,73.22,50.010,53.50,,
23155,04/19/2024 05:52:55,73.13,49.970,53.40,,
23156,04/19/2024 06:02:55,73.04,49.910,53.29,,
23157,04/19/2024 06:12:55,72.95,49.850,53.17,,
23158,04/19/2024 06:22:55,72.86,49.770,53.04,,
23159,04/19/2024 06:32:55,72.79,49.690,52.94,,
23160,04/19/2024 06:42:55,72.70,49.630,52.82,,
23161,04/19/2024 06:52:55,72.64,49.540,52.72,,
23162,04/19/2024 07:02:55,72.61,49.460,52.64,,
23163,04/19/2024 07:12:55,72.52,49.350,52.50,,
23164,04/19/2024 07:22:55,72.45,49.240,52.37,,
23165,04/19/2024 07:32:55,72.36,49.120,52.23,,
23166,04/19/2024 07:42:55,72.27,49.030,52.09,,
23167,04/19/2024 07:52:55,72.18,48.930,51.96,,
23168,04/19/2024 08:02:55,72.18,48.730,51.84,,
23169,04/19/2024 08:12:55,72.23,48.450,51.74,,
23170,04/19/2024 08:22:55,71.87,47.280,50.75,,
23171,04/19/2024 08:32:55,71.65,46.480,50.09,,
23172,04/19/2024 08:42:55,71.24,42.740,47.47,,
23173,04/19/2024 08:52:55,70.29,40.080,44.91,,
23174,04/19/2024 09:02:55,69.85,39.930,44.43,,
23175,04/19/2024 09:12:55,69.85,39.460,44.12,,
23176,04/19/2024 09:22:55,69.69,36.110,41.66,,
23177,04/19/2024 09:32:55,69.39,35.530,40.98,,
23178,04/19/2024 09:42:55,69.39,34.720,40.38,,
23179,04/19/2024 09:52:55,69.42,35.490,40.98,,
23180,04/19/2024 10:02:55,69.73,34.640,40.62,,
23181,04/19/2024 10:12:55,69.98,34.560,40.78,,
23182,04/19/2024 10:22:55,70.11,34.020,40.49,,
23183,04/19/2024 10:32:55,70.25,34.360,40.87,,
23184,04/19/2024 10:42:55,70.32,33.720,40.45,,
23185,04/19/2024 10:52:55,70.47,33.940,40.74,,
23186,04/19/2024 11:02:55,70.59,33.820,40.76,,
23187,04/19/2024 11:12:55,70.68,33.810,40.83,,
23188,04/19/2024 11:22:55,70.81,32.930,40.27,,
23189,04/19/2024 11:32:55,70.93,33.200,40.59,,
23190,04/19/2024 11:42:55,71.02,32.870,40.41,,
23191,04/19/2024 11:52:55,71.10,32.720,40.35,,
23192,04/19/2024 12:02:55,71.02,31.240,39.10,,
23193,04/19/2024 12:12:55,71.15,32.260,40.03,,
23194,04/19/2024 12:22:55,71.31,31.770,39.78,,
23195,04/19/2024 12:32:55,71.40,31.650,39.76,,
23196,04/19/2024 12:42:55,71.53,31.000,39.34,,
23197,04/19/2024 12:52:55,71.71,30.820,39.35,,
23198,04/19/2024 13:02:55,71.80,30.890,39.48,,
23199,04/19/2024 13:12:55,71.87,30.320,39.07,,
23200,04/19/2024 13:22:55,72.01,30.630,39.46,,
23201,04/19/2024 13:32:55,72.09,30.150,39.11,,
23202,04/19/2024 13:42:55,72.27,30.120,39.24,,
23203,04/19/2024 13:52:55,72.36,29.900,39.13,,
23204,04/19/2024 14:02:55,72.45,29.880,39.19,,
23205,04/19/2024 14:12:55,72.57,29.690,39.14,,
23206,04/19/2024 14:22:55,72.70,30.260,39.73,,
23207,04/19/2024 14:32:55,72.79,29.500,39.16,,
23208,04/19/2024 14:42:55,72.86,29.710,39.40,,
23209,04/19/2024 14:52:55,73.00,29.370,39.23,,
23210,04/19/2024 15:02:55,73.17,30.400,40.26,,
23211,04/19/2024 15:12:55,73.35,30.650,40.62,,
23212,04/19/2024 15:22:55,73.44,30.230,40.35,,
23213,04/19/2024 15:32:55,73.47,30.080,40.25,,
23214,04/19/2024 15:42:55,73.60,30.380,40.62,,
23215,04/19/2024 15:52:55,73.69,29.730,40.13,,
23216,04/19/2024 16:02:55,73.78,29.740,40.22,,
23217,04/19/2024 16:12:55,73.81,29.690,40.21,,
23218,04/19/2024 16:22:55,73.90,29.690,40.28,,
23219,04/19/2024 16:32:55,73.99,29.480,40.18,,
23220,04/19/2024 16:42:55,74.03,29.520,40.25,,
23221,04/19/2024 16:52:55,74.08,29.390,40.18,,
23222,04/19/2024 17:02:55,74.16,30.000,40.77,,
23223,04/19/2024 17:12:55,74.25,30.810,41.54,,
23224,04/19/2024 17:22:55,74.34,30.970,41.75,,
23225,04/19/2024 17:32:55,74.37,31.080,41.87,,
23226,04/19/2024 17:42:55,74.43,31.200,42.02,,
23227,04/19/2024 17:52:55,74.43,31.360,42.15,,
23228,04/19/2024 18:02:55,74.46,31.490,42.29,,
23229,04/19/2024 18:12:55,74.52,31.650,42.47,,
23230,04/19/2024 18:22:55,74.52,31.750,42.55,,
23231,04/19/2024 18:32:55,74.55,31.850,42.67,,
23232,04/19/2024 18:42:55,74.55,31.960,42.75,,
23233,04/19/2024 18:52:55,74.59,32.100,42.90,,
23234,04/19/2024 19:02:55,76.89,31.260,44.21,,
23235,04/19/2024 19:12:55,76.82,30.320,43.35,,
23236,04/19/2024 19:22:55,75.99,31.040,43.25,,
23237,04/19/2024 19:32:55,75.47,31.530,43.20,,
23238,04/19/2024 19:42:55,75.11,31.980,43.26,,
23239,04/19/2024 19:52:55,74.86,32.350,43.34,,
23240,04/19/2024 20:02:55,74.64,32.600,43.35,,
23241,04/19/2024 20:12:55,74.46,32.820,43.37,,
23242,04/19/2024 20:22:55,74.34,33.030,43.43,,
23243,04/19/2024 20:32:55,74.25,33.180,43.47,,
23244,04/19/2024 20:42:55,74.16,33.360,43.53,,
23245,04/19/2024 20:52:55,74.12,33.460,43.57,,
23246,04/19/2024 21:02:55,74.08,33.590,43.65,,
23247,04/19/2024 21:12:55,74.03,33.720,43.70,,
23248,04/19/2024 21:22:55,73.99,33.820,43.74,,
23249,04/19/2024 21:32:55,73.94,33.940,43.79,,
23250,04/19/2024 21:42:55,73.87,34.030,43.79,,
23251,04/19/2024 21:52:55,73.81,34.160,43.85,,
23252,04/19/2024 22:02:55,73.78,34.270,43.90,,
23253,04/19/2024 22:12:55,73.69,34.390,43.91,,
23254,04/19/2024 22:22:55,73.60,34.490,43.91,,
23255,04/19/2024 22:32:55,73.56,34.610,43.97,,
23256,04/19/2024 22:42:55,73.44,34.760,43.97,,
23257,04/19/2024 22:52:55,73.29,34.870,43.93,,
23258,04/19/2024 23:02:55,73.17,35.050,43.95,,
23259,04/19/2024 23:12:55,73.04,35.230,43.97,,
23260,04/19/2024 23:22:55,72.86,35.350,43.91,,
23261,04/19/2024 23:32:55,72.73,35.570,43.95,,
23262,04/19/2024 23:42:55,72.61,35.680,43.93,,
23263,04/19/2024 23:52:55,72.48,35.860,43.94,,
23264,04/20/2024 00:02:55,72.39,36.020,43.98,,
23265,04/20/2024 00:12:55,72.27,36.180,43.98,,
23266,04/20/2024 00:22:55,72.27,36.290,44.07,,
23267,04/20/2024 00:32:55,72.18,36.380,44.05,,
23268,04/20/2024 00:42:55,72.09,36.510,44.07,,
23269,04/20/2024 00:52:55,72.01,36.620,44.08,,
23270,04/20/2024 01:02:55,71.96,36.740,44.12,,
23271,04/20/2024 01:12:55,71.87,36.820,44.09,,
23272,04/20/2024 01:22:55,71.83,36.910,44.13,,
23273,04/20/2024 01:32:55,71.74,36.970,44.09,,
23274,04/20/2024 01:42:55,71.80,36.990,44.15,,
23275,04/20/2024 01:52:55,71.71,37.100,44.15,,
23276,04/20/2024 02:02:55,71.62,37.190,44.14,,
23277,04/20/2024 02:12:55,71.58,37.270,44.16,,
23278,04/20/2024 02:22:55,71.49,37.350,44.14,,
23279,04/20/2024 02:32:55,71.40,37.450,44.12,,
23280,04/20/2024 02:42:55,71.37,37.540,44.16,,
23281,04/20/2024 02:52:55,71.37,37.630,44.22,,
23282,04/20/2024 03:02:55,71.28,37.710,44.19,,
23283,04/20/2024 03:12:55,71.24,37.790,44.22,,
23284,04/20/2024 03:22:55,71.15,37.880,44.20,,
23285,04/20/2024 03:32:55,71.10,37.980,44.22,,
23286,04/20/2024 03:42:55,71.10,37.990,44.23,,
23287,04/20/2024 03:52:55,71.02,37.980,44.16,,
23288,04/20/2024 04:02:55,70.93,37.980,44.08,,
23289,04/20/2024 04:12:55,70.84,37.950,43.98,,
23290,04/20/2024 04:22:55,70.72,37.940,43.86,,
23291,04/20/2024 04:32:55,70.75,37.910,43.87,,
23292,04/20/2024 04:42:55,70.75,37.830,43.81,,
23293,04/20/2024 04:52:55,70.68,37.770,43.71,,
23294,04/20/2024 05:02:55,70.59,37.720,43.59,,
23295,04/20/2024 05:12:55,70.50,37.710,43.51,,
23296,04/20/2024 05:22:55,70.50,37.690,43.49,,
23297,04/20/2024 05:32:55,70.54,37.650,43.50,,
23298,04/20/2024 05:42:55,70.50,37.590,43.42,,
23299,04/20/2024 05:52:55,70.41,37.590,43.35,,
23300,04/20/2024 06:02:55,70.32,37.620,43.29,,
23301,04/20/2024 06:12:55,70.32,37.630,43.30,,
23302,04/20/2024 06:22:55,70.38,37.590,43.31,,
23303,04/20/2024 06:32:55,70.29,37.600,43.24,,
23304,04/20/2024 06:42:55,70.20,37.630,43.18,,
23305,04/20/2024 06:52:55,70.11,37.650,43.11,,
23306,04/20/2024 07:02:55,70.47,37.340,43.22,,
23307,04/20/2024 07:12:55,70.41,37.400,43.21,,
23308,04/20/2024 07:22:55,70.29,37.480,43.16,,
23309,04/20/2024 07:32:55,70.16,37.480,43.05,,
23310,04/20/2024 07:42:55,70.03,37.560,42.99,,
23311,04/20/2024 07:52:55,70.07,37.520,43.00,,
23312,04/20/2024 08:02:55,70.11,37.510,43.01,,
23313,04/20/2024 08:12:55,70.07,37.510,42.98,,
23314,04/20/2024 08:22:55,69.98,37.460,42.87,,
23315,04/20/2024 08:32:55,69.91,37.460,42.80,,
23316,04/20/2024 08:42:55,69.98,37.290,42.75,,
23317,04/20/2024 08:52:55,70.16,37.190,42.85,,
23318,04/20/2024 09:02:55,70.20,37.170,42.86,,
23319,04/20/2024 09:12:55,70.25,37.050,42.82,,
23320,04/20/2024 09:22:55,70.25,36.960,42.76,,
23321,04/20/2024 09:32:55,70.25,36.890,42.71,,
23322,04/20/2024 09:42:55,70.38,36.700,42.69,,
23323,04/20/2024 09:52:55,70.50,36.630,42.75,,
23324,04/20/2024 10:02:55,70.54,36.580,42.74,,
23325,04/20/2024 10:12:55,70.59,36.570,42.79,,
23326,04/20/2024 10:22:55,70.63,36.440,42.72,,
23327,04/20/2024 10:32:55,70.68,36.440,42.77,,
23328,04/20/2024 10:42:55,70.72,36.300,42.70,,
23329,04/20/2024 10:52:55,70.81,36.270,42.77,,
23330,04/20/2024 11:02:55,70.84,36.120,42.69,,
23331,04/20/2024 11:12:55,70.93,36.130,42.77,,
23332,04/20/2024 11:22:55,70.97,36.120,42.80,,
23333,04/20/2024 11:32:55,71.06,35.930,42.74,,
23334,04/20/2024 11:42:55,71.15,35.850,42.76,,
23335,04/20/2024 11:52:55,71.24,35.800,42.81,,
23336,04/20/2024 12:02:55,71.24,34.590,41.91,,
23337,04/20/2024 12:12:55,71.10,33.940,41.30,,
23338,04/20/2024 12:22:55,71.10,33.910,41.27,,
23339,04/20/2024 12:32:55,71.06,33.690,41.07,,
23340,04/20/2024 12:42:55,71.02,32.710,40.28,,
23341,04/20/2024 12:52:55,71.02,32.920,40.44,,
23342,04/20/2024 13:02:55,70.97,32.600,40.15,,
23343,04/20/2024 13:12:55,70.88,31.810,39.44,,
23344,04/20/2024 13:22:55,70.68,30.070,37.83,,
23345,04/20/2024 13:32:55,70.16,29.220,36.65,,
23346,04/20/2024 13:42:55,69.73,28.800,35.91,,
23347,04/20/2024 13:52:55,69.73,28.550,35.69,,
23348,04/20/2024 14:02:55,69.73,27.950,35.15,,
23349,04/20/2024 14:12:55,69.60,27.530,34.67,,
23350,04/20/2024 14:22:55,69.55,27.230,34.34,,
23351,04/20/2024 14:32:55,69.39,27.090,34.08,,
23352,04/20/2024 14:42:55,69.91,27.940,35.30,,
23353,04/20/2024 14:52:55,70.29,28.080,35.75,,
23354,04/20/2024 15:02:55,70.63,27.980,35.95,,
23355,04/20/2024 15:12:55,70.93,28.030,36.26,,
23356,04/20/2024 15:22:55,71.15,28.140,36.54,,
23357,04/20/2024 15:32:55,71.37,28.220,36.81,,
23358,04/20/2024 15:42:55,71.53,28.360,37.07,,
23359,04/20/2024 15:52:55,71.71,28.430,37.29,,
23360,04/20/2024 16:02:55,71.83,28.530,37.49,,
23361,04/20/2024 16:12:55,71.96,28.640,37.69,,
23362,04/20/2024 16:22:55,72.05,28.700,37.82,,
23363,04/20/2024 16:32:55,72.14,28.840,38.02,,
23364,04/20/2024 16:42:55,72.23,28.890,38.15,,
23365,04/20/2024 16:52:55,72.30,29.000,38.31,,
23366,04/20/2024 17:02:55,72.39,29.040,38.42,,
23367,04/20/2024 17:12:55,72.45,29.050,38.47,,
23368,04/20/2024 17:22:55,72.52,29.140,38.61,,
23369,04/20/2024 17:32:55,72.57,29.160,38.67,,
23370,04/20/2024 17:42:55,72.61,29.280,38.82,,
23371,04/20/2024 17:52:55,72.61,29.380,38.90,,
23372,04/20/2024 18:02:55,72.64,29.430,38.97,,
23373,04/20/2024 18:12:55,72.70,29.530,39.11,,
23374,04/20/2024 18:22:55,72.70,29.610,39.18,,
23375,04/20/2024 18:32:55,72.70,29.720,39.27,,
23376,04/20/2024 18:42:55,72.70,29.790,39.33,,
23377,04/20/2024 18:52:55,72.70,29.900,39.42,,
23378,04/20/2024 19:02:55,74.43,29.220,40.33,,
23379,04/20/2024 19:12:55,73.47,29.340,39.61,,
23380,04/20/2024 19:22:55,73.22,29.640,39.65,,
23381,04/20/2024 19:32:55,73.00,29.900,39.69,,
23382,04/20/2024 19:42:55,72.86,30.080,39.72,,
23383,04/20/2024 19:52:55,72.70,30.240,39.72,,
23384,04/20/2024 20:02:55,72.61,30.410,39.78,,
23385,04/20/2024 20:12:55,72.52,30.580,39.85,,
23386,04/20/2024 20:22:55,72.45,30.710,39.90,,
23387,04/20/2024 20:32:55,72.36,30.780,39.87,,
23388,04/20/2024 20:42:55,72.27,30.910,39.91,,
23389,04/20/2024 20:52:55,72.23,31.030,39.97,,
23390,04/20/2024 21:02:55,72.14,31.150,40.00,,
23391,04/20/2024 21:12:55,72.05,31.230,39.98,,
23392,04/20/2024 21:22:55,71.96,31.320,39.98,,
23393,04/20/2024 21:32:55,71.92,31.400,40.01,,
23394,04/20/2024 21:42:55,71.87,31.480,40.03,,
23395,04/20/2024 21:52:55,71.80,31.570,40.04,,
23396,04/20/2024 22:02:55,71.71,31.670,40.04,,
23397,04/20/2024 22:12:55,71.62,31.730,40.02,,
23398,04/20/2024 22:22:55,71.53,31.870,40.05,,
23399,04/20/2024 22:32:55,71.44,31.930,40.02,,
23400,04/20/2024 22:42:55,71.37,32.080,40.08,,
23401,04/20/2024 22:52:55,71.31,32.080,40.03,,
23402,04/20/2024 23:02:55,71.24,32.140,40.01,,
23403,04/20/2024 23:12:55,71.15,32.280,40.04,,
23404,04/20/2024 23:22:55,71.06,32.330,40.01,,
23405,04/20/2024 23:32:55,70.93,32.450,39.99,,
23406,04/20/2024 23:42:55,70.93,32.590,40.10,,
23407,04/20/2024 23:52:55,70.88,32.540,40.02,,
23408,04/21/2024 00:02:55,70.81,32.620,40.02,,
23409,04/21/2024 00:12:55,70.72,32.730,40.02,,
23410,04/21/2024 00:22:55,70.59,32.810,39.98,,
23411,04/21/2024 00:32:55,70.59,32.890,40.04,,
23412,04/21/2024 00:42:55,70.59,32.870,40.02,,
23413,04/21/2024 00:52:55,70.50,32.920,39.99,,
23414,04/21/2024 01:02:55,70.41,33.020,39.99,,
23415,04/21/2024 01:12:55,70.32,33.060,39.94,,
23416,04/21/2024 01:22:55,70.32,33.140,40.00,,
23417,04/21/2024 01:32:55,70.29,33.140,39.97,,
23418,04/21/2024 01:42:55,70.20,33.220,39.95,,
23419,04/21/2024 01:52:55,70.11,33.300,39.94,,
23420,04/21/2024 02:02:55,70.25,33.200,39.99,,
23421,04/21/2024 02:12:55,70.38,33.290,40.16,,
23422,04/21/2024 02:22:55,70.29,33.250,40.05,,
23423,04/21/2024 02:32:55,70.16,33.300,39.98,,
23424,04/21/2024 02:42:55,69.98,33.400,39.91,,
23425,04/21/2024 02:52:55,69.91,33.510,39.92,,
23426,04/21/2024 03:02:55,69.91,33.650,40.03,,
23427,04/21/2024 03:12:55,69.82,33.620,39.93,,
23428,04/21/2024 03:22:55,69.69,33.730,39.91,,
23429,04/21/2024 03:32:55,69.69,33.690,39.87,,
23430,04/21/2024 03:42:55,69.85,33.700,40.02,,
23431,04/21/2024 03:52:55,69.85,33.730,40.05,,
23432,04/21/2024 04:02:55,69.73,33.800,39.98,,
23433,04/21/2024 04:12:55,69.55,33.880,39.89,,
23434,04/21/2024 04:22:55,69.42,33.980,39.86,,
23435,04/21/2024 04:32:55,69.42,34.040,39.90,,
23436,04/21/2024 04:42:55,69.39,34.120,39.93,,
23437,04/21/2024 04:52:55,69.42,34.040,39.90,,
23438,04/21/2024 05:02:55,69.42,34.140,39.97,,
23439,04/21/2024 05:12:55,69.64,34.120,40.15,,
23440,04/21/2024 05:22:55,69.60,34.080,40.09,,
23441,04/21/2024 05:32:55,69.48,34.120,40.01,,
23442,04/21/2024 05:42:55,69.30,34.230,39.93,,
23443,04/21/2024 05:52:55,69.21,34.350,39.94,,
23444,04/21/2024 06:02:55,69.26,34.380,40.01,,
23445,04/21/2024 06:12:55,69.21,34.440,40.01,,
23446,04/21/2024 06:22:55,69.26,34.340,39.99,,
23447,04/21/2024 06:32:55,69.30,34.410,40.07,,
23448,04/21/2024 06:42:55,69.48,34.390,40.21,,
23449,04/21/2024 06:52:55,69.48,34.470,40.27,,
23450,04/21/2024 07:02:55,69.35,34.420,40.12,,
23451,04/21/2024 07:12:55,69.17,34.520,40.04,,
23452,04/21/2024 07:22:55,69.01,34.670,40.01,,
23453,04/21/2024 07:32:55,69.04,34.710,40.07,,
23454,04/21/2024 07:42:55,69.08,34.800,40.16,,
23455,04/21/2024 07:52:55,69.13,34.700,40.14,,
23456,04/21/2024 08:02:55,69.21,34.760,40.25,,
23457,04/21/2024 08:12:55,69.42,34.550,40.28,,
23458,04/21/2024 08:22:55,69.48,34.560,40.34,,
23459,04/21/2024 08:32:55,69.39,34.560,40.26,,
23460,04/21/2024 08:42:55,69.26,34.580,40.16,,
23461,04/21/2024 08:52:55,69.08,34.610,40.03,,
23462,04/21/2024 09:02:55,69.13,34.670,40.12,,
23463,04/21/2024 09:12:55,69.17,34.690,40.17,,
23464,04/21/2024 09:22:55,69.17,34.640,40.13,,
23465,04/21/2024 09:32:55,69.30,34.550,40.17,,
23466,04/21/2024 09:42:55,69.42,34.550,40.28,,
23467,04/21/2024 09:52:55,69.73,34.280,40.35,,
23468,04/21/2024 10:02:55,69.76,34.170,40.30,,
23469,04/21/2024 10:12:55,69.73,34.110,40.22,,
23470,04/21/2024 10:22:55,69.64,34.110,40.14,,
23471,04/21/2024 10:32:55,69.60,34.170,40.16,,
23472,04/21/2024 10:42:55,69.55,34.120,40.07,,
23473,04/21/2024 10:52:55,69.60,34.100,40.10,,
23474,04/21/2024 11:02:55,69.69,34.050,40.14,,
23475,04/21/2024 11:12:55,69.69,33.980,40.09,,
23476,04/21/2024 11:22:55,69.73,33.940,40.09,,
23477,04/21/2024 11:32:55,69.73,33.890,40.06,,
23478,04/21/2024 11:42:55,69.73,33.910,40.07,,
23479,04/21/2024 11:52:55,69.76,33.870,40.07,,
23480,04/21/2024 12:02:55,69.82,33.760,40.04,,
23481,04/21/2024 12:12:55,69.85,33.730,40.04,,
23482,04/21/2024 12:22:55,69.91,33.670,40.05,,
23483,04/21/2024 12:32:55,69.94,33.570,40.00,,
23484,04/21/2024 12:42:55,70.03,33.490,40.02,,
23485,04/21/2024 12:52:55,70.11,33.400,40.02,,
23486,04/21/2024 13:02:55,70.20,33.330,40.04,,
23487,04/21/2024 13:12:55,70.25,33.220,40.00,,
23488,04/21/2024 13:22:55,70.32,33.160,40.02,,
23489,04/21/2024 13:32:55,70.41,33.070,40.02,,
23490,04/21/2024 13:42:55,70.50,32.980,40.03,,
23491,04/21/2024 13:52:55,70.59,32.900,40.05,,
23492,04/21/2024 14:02:55,70.68,32.810,40.06,,
23493,04/21/2024 14:12:55,70.81,32.770,40.14,,
23494,04/21/2024 14:22:55,70.88,32.620,40.08,,
23495,04/21/2024 14:32:55,70.97,32.550,40.11,,
23496,04/21/2024 14:42:55,71.06,32.470,40.12,,
23497,04/21/2024 14:52:55,71.15,32.350,40.10,,
23498,04/21/2024 15:02:55,71.24,32.320,40.16,,
23499,04/21/2024 15:12:55,71.31,32.210,40.14,,
23500,04/21/2024 15:22:55,71.40,32.240,40.24,,
23501,04/21/2024 15:32:55,71.49,32.140,40.24,,
23502,04/21/2024 15:42:55,71.58,32.090,40.28,,
23503,04/21/2024 15:52:55,71.65,31.990,40.26,,
23504,04/21/2024 16:02:55,71.71,31.980,40.30,,
23505,04/21/2024 16:12:55,71.80,31.850,40.27,,
23506,04/21/2024 16:22:55,71.83,31.810,40.27,,
23507,04/21/2024 16:32:55,71.92,31.790,40.33,,
23508,04/21/2024 16:42:55,71.96,31.790,40.36,,
23509,04/21/2024 16:52:55,72.05,31.680,40.35,,
23510,04/21/2024 17:02:55,72.09,31.670,40.37,,
23511,04/21/2024 17:12:55,72.14,31.620,40.38,,
23512,04/21/2024 17:22:55,72.23,31.670,40.49,,
23513,04/21/2024 17:32:55,72.27,31.620,40.49,,
23514,04/21/2024 17:42:55,72.30,31.670,40.56,,
23515,04/21/2024 17:52:55,72.36,31.630,40.57,,
23516,04/21/2024 18:02:55,72.39,31.620,40.60,,
23517,04/21/2024 18:12:55,72.45,31.550,40.59,,
23518,04/21/2024 18:22:55,72.48,31.590,40.65,,
23519,04/21/2024 18:32:55,72.52,31.560,40.66,,
23520,04/21/2024 18:42:55,72.57,31.580,40.72,,
23521,04/21/2024 18:52:55,72.61,31.590,40.76,,
23522,04/21/2024 19:02:55,75.38,30.100,41.91,,
23523,04/21/2024 19:12:55,75.78,29.020,41.31,,
23524,04/21/2024 19:22:55,74.46,29.800,40.86,,
23525,04/21/2024 19:32:55,73.87,30.380,40.85,,
23526,04/21/2024 19:42:55,73.44,30.760,40.79,,
23527,04/21/2024 19:52:55,73.08,31.090,40.75,,
23528,04/21/2024 20:02:55,72.82,31.280,40.70,,
23529,04/21/2024 20:12:55,72.64,31.510,40.72,,
23530,04/21/2024 20:22:55,72.48,31.670,40.71,,
23531,04/21/2024 20:32:55,72.39,31.810,40.75,,
